Id,Region,Country,State,City,Month,Day,Year,AvgDailyTemperature
796875,Europe,Italy,,Milan,7,18,2001,66.9
796876,Europe,Italy,,Milan,7,19,2001,68.9
796877,Europe,Italy,,Milan,7,20,2001,70.0
796878,Europe,Italy,,Milan,7,21,2001,71.9
796879,Europe,Italy,,Milan,7,22,2001,72.5
796880,Europe,Italy,,Milan,7,23,2001,74.4
796881,Europe,Italy,,Milan,7,24,2001,75.9
796882,Europe,Italy,,Milan,7,25,2001,76.1
796883,Europe,Italy,,Milan,7,26,2001,77.3
796884,Europe,Italy,,Milan,7,27,2001,78.7
796885,Europe,Italy,,Milan,7,28,2001,76.6
796886,Europe,Italy,,Milan,7,29,2001,77.3
796887,Europe,Italy,,Milan,7,30,2001,80.8
796888,Europe,Italy,,Milan,7,31,2001,80.5
796889,Europe,Italy,,Milan,8,1,2001,81.1
796890,Europe,Italy,,Milan,8,2,2001,82.0
796891,Europe,Italy,,Milan,8,3,2001,82.4
796892,Europe,Italy,,Milan,8,4,2001,73.2
796893,Europe,Italy,,Milan,8,5,2001,74.9
796894,Europe,Italy,,Milan,8,6,2001,72.5
796895,Europe,Italy,,Milan,8,7,2001,75.1
796896,Europe,Italy,,Milan,8,8,2001,72.8
796897,Europe,Italy,,Milan,8,9,2001,72.6
796898,Europe,Italy,,Milan,8,10,2001,76.0
796899,Europe,Italy,,Milan,8,11,2001,71.2
796900,Europe,Italy,,Milan,8,12,2001,68.7
796901,Europe,Italy,,Milan,8,13,2001,70.2
796902,Europe,Italy,,Milan,8,14,2001,73.2
796903,Europe,Italy,,Milan,8,15,2001,76.0
796904,Europe,Italy,,Milan,8,16,2001,77.8
796905,Europe,Italy,,Milan,8,17,2001,75.3
796906,Europe,Italy,,Milan,8,18,2001,74.4
796907,Europe,Italy,,Milan,8,19,2001,74.7
796908,Europe,Italy,,Milan,8,20,2001,72.1
796909,Europe,Italy,,Milan,8,21,2001,73.6
796910,Europe,Italy,,Milan,8,22,2001,75.0
796911,Europe,Italy,,Milan,8,23,2001,75.2
796912,Europe,Italy,,Milan,8,24,2001,76.3
796913,Europe,Italy,,Milan,8,25,2001,77.4
796914,Europe,Italy,,Milan,8,26,2001,77.7
796915,Europe,Italy,,Milan,8,27,2001,77.9
796916,Europe,Italy,,Milan,8,28,2001,77.0
796917,Europe,Italy,,Milan,8,29,2001,77.0
796918,Europe,Italy,,Milan,8,30,2001,68.7
796919,Europe,Italy,,Milan,8,31,2001,64.5
796920,Europe,Italy,,Milan,9,1,2001,59.8
796921,Europe,Italy,,Milan,9,2,2001,62.8
796922,Europe,Italy,,Milan,9,3,2001,64.9
796923,Europe,Italy,,Milan,9,4,2001,64.0
796924,Europe,Italy,,Milan,9,5,2001,70.3
796925,Europe,Italy,,Milan,9,6,2001,64.8
796926,Europe,Italy,,Milan,9,7,2001,65.1
796927,Europe,Italy,,Milan,9,8,2001,66.4
796928,Europe,Italy,,Milan,9,9,2001,64.8
796929,Europe,Italy,,Milan,9,10,2001,62.8
796930,Europe,Italy,,Milan,9,11,2001,61.6
796931,Europe,Italy,,Milan,9,12,2001,59.0
796932,Europe,Italy,,Milan,9,13,2001,60.5
796933,Europe,Italy,,Milan,9,14,2001,59.9
796934,Europe,Italy,,Milan,9,15,2001,57.7
796935,Europe,Italy,,Milan,9,16,2001,59.3
796936,Europe,Italy,,Milan,9,17,2001,56.7
796937,Europe,Italy,,Milan,9,18,2001,54.6
796938,Europe,Italy,,Milan,9,19,2001,55.5
796939,Europe,Italy,,Milan,9,20,2001,58.6
796940,Europe,Italy,,Milan,9,21,2001,58.6
796941,Europe,Italy,,Milan,9,22,2001,59.5
796942,Europe,Italy,,Milan,9,23,2001,58.1
796943,Europe,Italy,,Milan,9,24,2001,61.0
796944,Europe,Italy,,Milan,9,25,2001,59.5
796945,Europe,Italy,,Milan,9,26,2001,59.4
796946,Europe,Italy,,Milan,9,27,2001,58.2
796947,Europe,Italy,,Milan,9,28,2001,59.1
796948,Europe,Italy,,Milan,9,29,2001,58.5
796949,Europe,Italy,,Milan,9,30,2001,60.0
796950,Europe,Italy,,Milan,10,1,2001,62.3
796951,Europe,Italy,,Milan,10,2,2001,64.9
796952,Europe,Italy,,Milan,10,3,2001,64.6
796953,Europe,Italy,,Milan,10,4,2001,63.9
796954,Europe,Italy,,Milan,10,5,2001,63.7
796955,Europe,Italy,,Milan,10,6,2001,65.1
796956,Europe,Italy,,Milan,10,7,2001,64.9
796957,Europe,Italy,,Milan,10,8,2001,65.8
796958,Europe,Italy,,Milan,10,9,2001,66.0
796959,Europe,Italy,,Milan,10,10,2001,63.6
796960,Europe,Italy,,Milan,10,11,2001,61.9
796961,Europe,Italy,,Milan,10,12,2001,61.6
796962,Europe,Italy,,Milan,10,13,2001,62.7
796963,Europe,Italy,,Milan,10,14,2001,62.0
796964,Europe,Italy,,Milan,10,15,2001,60.6
796965,Europe,Italy,,Milan,10,16,2001,59.3
796966,Europe,Italy,,Milan,10,17,2001,58.5
796967,Europe,Italy,,Milan,10,18,2001,60.3
796968,Europe,Italy,,Milan,10,19,2001,60.9
796969,Europe,Italy,,Milan,10,20,2001,61.3
796970,Europe,Italy,,Milan,10,21,2001,59.2
796971,Europe,Italy,,Milan,10,22,2001,55.5
796972,Europe,Italy,,Milan,10,23,2001,58.1
796973,Europe,Italy,,Milan,10,24,2001,56.6
796974,Europe,Italy,,Milan,10,25,2001,54.2
796975,Europe,Italy,,Milan,10,26,2001,54.4
796976,Europe,Italy,,Milan,10,27,2001,53.9
796977,Europe,Italy,,Milan,10,28,2001,50.6
796978,Europe,Italy,,Milan,10,29,2001,49.8
796979,Europe,Italy,,Milan,10,30,2001,51.5
796980,Europe,Italy,,Milan,10,31,2001,55.1
796981,Europe,Italy,,Milan,11,1,2001,52.4
796982,Europe,Italy,,Milan,11,2,2001,49.9
796983,Europe,Italy,,Milan,11,3,2001,45.3
796984,Europe,Italy,,Milan,11,4,2001,44.4
796985,Europe,Italy,,Milan,11,5,2001,46.6
796986,Europe,Italy,,Milan,11,6,2001,50.2
796987,Europe,Italy,,Milan,11,7,2001,46.0
796988,Europe,Italy,,Milan,11,8,2001,45.8
796989,Europe,Italy,,Milan,11,9,2001,45.9
796990,Europe,Italy,,Milan,11,10,2001,44.0
796991,Europe,Italy,,Milan,11,11,2001,42.7
796992,Europe,Italy,,Milan,11,12,2001,47.5
796993,Europe,Italy,,Milan,11,13,2001,50.9
796994,Europe,Italy,,Milan,11,14,2001,47.6
796995,Europe,Italy,,Milan,11,15,2001,41.6
796996,Europe,Italy,,Milan,11,16,2001,36.9
796997,Europe,Italy,,Milan,11,17,2001,37.8
796998,Europe,Italy,,Milan,11,18,2001,38.0
796999,Europe,Italy,,Milan,11,19,2001,41.7
797000,Europe,Italy,,Milan,11,20,2001,37.6
797001,Europe,Italy,,Milan,11,21,2001,32.3
797002,Europe,Italy,,Milan,11,22,2001,36.1
797003,Europe,Italy,,Milan,11,23,2001,42.2
797004,Europe,Italy,,Milan,11,24,2001,34.9
797005,Europe,Italy,,Milan,11,25,2001,36.5
797006,Europe,Italy,,Milan,11,26,2001,39.7
797007,Europe,Italy,,Milan,11,27,2001,41.6
797008,Europe,Italy,,Milan,11,28,2001,35.6
797009,Europe,Italy,,Milan,11,29,2001,35.8
797010,Europe,Italy,,Milan,11,30,2001,41.1
797011,Europe,Italy,,Milan,12,1,2001,42.7
797012,Europe,Italy,,Milan,12,2,2001,39.7
797013,Europe,Italy,,Milan,12,3,2001,34.5
797014,Europe,Italy,,Milan,12,4,2001,34.9
797015,Europe,Italy,,Milan,12,5,2001,37.4
797016,Europe,Italy,,Milan,12,6,2001,42.4
797017,Europe,Italy,,Milan,12,7,2001,43.6
797018,Europe,Italy,,Milan,12,8,2001,34.7
797019,Europe,Italy,,Milan,12,9,2001,30.6
797020,Europe,Italy,,Milan,12,10,2001,27.7
797021,Europe,Italy,,Milan,12,11,2001,28.2
797022,Europe,Italy,,Milan,12,12,2001,29.1
797023,Europe,Italy,,Milan,12,13,2001,29.5
797024,Europe,Italy,,Milan,12,14,2001,25.2
797025,Europe,Italy,,Milan,12,15,2001,23.3
797026,Europe,Italy,,Milan,12,16,2001,25.6
797027,Europe,Italy,,Milan,12,17,2001,23.6
797028,Europe,Italy,,Milan,12,18,2001,23.7
797029,Europe,Italy,,Milan,12,19,2001,24.4
797030,Europe,Italy,,Milan,12,20,2001,32.8
797031,Europe,Italy,,Milan,12,21,2001,27.6
797032,Europe,Italy,,Milan,12,22,2001,27.6
797033,Europe,Italy,,Milan,12,23,2001,35.1
797034,Europe,Italy,,Milan,12,24,2001,25.0
797035,Europe,Italy,,Milan,12,25,2001,27.8
797036,Europe,Italy,,Milan,12,26,2001,36.0
797037,Europe,Italy,,Milan,12,27,2001,36.9
797038,Europe,Italy,,Milan,12,28,2001,30.1
797039,Europe,Italy,,Milan,12,29,2001,31.9
797040,Europe,Italy,,Milan,12,30,2001,42.3
797041,Europe,Italy,,Milan,12,31,2001,37.7
797042,Europe,Italy,,Milan,1,1,2002,25.9
797043,Europe,Italy,,Milan,1,2,2002,24.2
797044,Europe,Italy,,Milan,1,3,2002,26.1
797045,Europe,Italy,,Milan,1,4,2002,28.0
797046,Europe,Italy,,Milan,1,5,2002,24.0
797047,Europe,Italy,,Milan,1,6,2002,25.9
797048,Europe,Italy,,Milan,1,7,2002,30.8
797049,Europe,Italy,,Milan,1,8,2002,27.6
797050,Europe,Italy,,Milan,1,9,2002,27.7
797051,Europe,Italy,,Milan,1,10,2002,27.5
797052,Europe,Italy,,Milan,1,11,2002,28.4
797053,Europe,Italy,,Milan,1,12,2002,26.6
797054,Europe,Italy,,Milan,1,13,2002,28.9
797055,Europe,Italy,,Milan,1,14,2002,31.2
797056,Europe,Italy,,Milan,1,15,2002,23.7
797057,Europe,Italy,,Milan,1,16,2002,24.2
797058,Europe,Italy,,Milan,1,17,2002,22.8
797059,Europe,Italy,,Milan,1,18,2002,24.9
797060,Europe,Italy,,Milan,1,19,2002,28.6
797061,Europe,Italy,,Milan,1,20,2002,33.5
797062,Europe,Italy,,Milan,1,21,2002,37.2
797063,Europe,Italy,,Milan,1,22,2002,36.2
797064,Europe,Italy,,Milan,1,23,2002,36.4
797065,Europe,Italy,,Milan,1,24,2002,37.1
797066,Europe,Italy,,Milan,1,25,2002,35.6
797067,Europe,Italy,,Milan,1,26,2002,39.9
797068,Europe,Italy,,Milan,1,27,2002,42.6
797069,Europe,Italy,,Milan,1,28,2002,36.5
797070,Europe,Italy,,Milan,1,29,2002,33.9
797071,Europe,Italy,,Milan,1,30,2002,36.6
797072,Europe,Italy,,Milan,1,31,2002,40.1
797073,Europe,Italy,,Milan,2,1,2002,39.9
797074,Europe,Italy,,Milan,2,2,2002,37.0
797075,Europe,Italy,,Milan,2,3,2002,36.1
797076,Europe,Italy,,Milan,2,4,2002,33.0
797077,Europe,Italy,,Milan,2,5,2002,37.4
797078,Europe,Italy,,Milan,2,6,2002,40.0
797079,Europe,Italy,,Milan,2,7,2002,45.3
797080,Europe,Italy,,Milan,2,8,2002,40.3
797081,Europe,Italy,,Milan,2,9,2002,42.3
797082,Europe,Italy,,Milan,2,10,2002,45.8
797083,Europe,Italy,,Milan,2,11,2002,43.2
797084,Europe,Italy,,Milan,2,12,2002,42.2
797085,Europe,Italy,,Milan,2,13,2002,44.0
797086,Europe,Italy,,Milan,2,14,2002,43.7
797087,Europe,Italy,,Milan,2,15,2002,40.9
797088,Europe,Italy,,Milan,2,16,2002,35.3
797089,Europe,Italy,,Milan,2,17,2002,41.9
797090,Europe,Italy,,Milan,2,18,2002,41.4
797091,Europe,Italy,,Milan,2,19,2002,45.1
797092,Europe,Italy,,Milan,2,20,2002,40.7
797093,Europe,Italy,,Milan,2,21,2002,44.3
797094,Europe,Italy,,Milan,2,22,2002,38.5
797095,Europe,Italy,,Milan,2,23,2002,38.1
797096,Europe,Italy,,Milan,2,24,2002,43.7
797097,Europe,Italy,,Milan,2,25,2002,37.1
797098,Europe,Italy,,Milan,2,26,2002,40.2
797099,Europe,Italy,,Milan,2,27,2002,44.5
797100,Europe,Italy,,Milan,2,28,2002,46.6
797101,Europe,Italy,,Milan,3,1,2002,44.6
797102,Europe,Italy,,Milan,3,2,2002,45.9
797103,Europe,Italy,,Milan,3,3,2002,46.3
797104,Europe,Italy,,Milan,3,4,2002,43.8
797105,Europe,Italy,,Milan,3,5,2002,48.3
797106,Europe,Italy,,Milan,3,6,2002,49.2
797107,Europe,Italy,,Milan,3,7,2002,50.8
797108,Europe,Italy,,Milan,3,8,2002,46.6
797109,Europe,Italy,,Milan,3,9,2002,48.9
797110,Europe,Italy,,Milan,3,10,2002,54.0
797111,Europe,Italy,,Milan,3,11,2002,50.2
797112,Europe,Italy,,Milan,3,12,2002,50.2
797113,Europe,Italy,,Milan,3,13,2002,50.3
797114,Europe,Italy,,Milan,3,14,2002,49.0
797115,Europe,Italy,,Milan,3,15,2002,50.8
797116,Europe,Italy,,Milan,3,16,2002,49.9
797117,Europe,Italy,,Milan,3,17,2002,51.1
797118,Europe,Italy,,Milan,3,18,2002,51.9
797119,Europe,Italy,,Milan,3,19,2002,53.0
797120,Europe,Italy,,Milan,3,20,2002,59.7
797121,Europe,Italy,,Milan,3,21,2002,62.0
797122,Europe,Italy,,Milan,3,22,2002,63.5
797123,Europe,Italy,,Milan,3,23,2002,55.5
797124,Europe,Italy,,Milan,3,24,2002,50.3
797125,Europe,Italy,,Milan,3,25,2002,45.0
797126,Europe,Italy,,Milan,3,26,2002,41.0
797127,Europe,Italy,,Milan,3,27,2002,44.2
797128,Europe,Italy,,Milan,3,28,2002,46.2
797129,Europe,Italy,,Milan,3,29,2002,44.0
797130,Europe,Italy,,Milan,3,30,2002,42.8
797131,Europe,Italy,,Milan,3,31,2002,48.9
797132,Europe,Italy,,Milan,4,1,2002,50.9
797133,Europe,Italy,,Milan,4,2,2002,52.1
797134,Europe,Italy,,Milan,4,3,2002,54.5
797135,Europe,Italy,,Milan,4,4,2002,54.7
797136,Europe,Italy,,Milan,4,5,2002,53.9
797137,Europe,Italy,,Milan,4,6,2002,50.2
797138,Europe,Italy,,Milan,4,7,2002,47.1
797139,Europe,Italy,,Milan,4,8,2002,48.2
797140,Europe,Italy,,Milan,4,9,2002,44.2
797141,Europe,Italy,,Milan,4,10,2002,45.4
797142,Europe,Italy,,Milan,4,11,2002,43.9
797143,Europe,Italy,,Milan,4,12,2002,49.1
797144,Europe,Italy,,Milan,4,13,2002,50.7
797145,Europe,Italy,,Milan,4,14,2002,51.4
797146,Europe,Italy,,Milan,4,15,2002,52.5
797147,Europe,Italy,,Milan,4,16,2002,50.5
797148,Europe,Italy,,Milan,4,17,2002,50.9
797149,Europe,Italy,,Milan,4,18,2002,55.8
797150,Europe,Italy,,Milan,4,19,2002,55.2
797151,Europe,Italy,,Milan,4,20,2002,53.6
797152,Europe,Italy,,Milan,4,21,2002,55.4
797153,Europe,Italy,,Milan,4,22,2002,58.9
797154,Europe,Italy,,Milan,4,23,2002,60.4
797155,Europe,Italy,,Milan,4,24,2002,62.0
797156,Europe,Italy,,Milan,4,25,2002,61.0
797157,Europe,Italy,,Milan,4,26,2002,60.6
797158,Europe,Italy,,Milan,4,27,2002,63.0
797159,Europe,Italy,,Milan,4,28,2002,54.0
797160,Europe,Italy,,Milan,4,29,2002,56.4
797161,Europe,Italy,,Milan,4,30,2002,58.3
797162,Europe,Italy,,Milan,5,1,2002,60.6
797163,Europe,Italy,,Milan,5,2,2002,57.3
797164,Europe,Italy,,Milan,5,3,2002,55.4
797165,Europe,Italy,,Milan,5,4,2002,51.1
797166,Europe,Italy,,Milan,5,5,2002,48.9
797167,Europe,Italy,,Milan,5,6,2002,52.5
797168,Europe,Italy,,Milan,5,7,2002,59.8
797169,Europe,Italy,,Milan,5,8,2002,57.9
797170,Europe,Italy,,Milan,5,9,2002,57.0
797171,Europe,Italy,,Milan,5,10,2002,54.7
797172,Europe,Italy,,Milan,5,11,2002,56.5
797173,Europe,Italy,,Milan,5,12,2002,58.2
797174,Europe,Italy,,Milan,5,13,2002,62.4
797175,Europe,Italy,,Milan,5,14,2002,62.1
797176,Europe,Italy,,Milan,5,15,2002,63.9
797177,Europe,Italy,,Milan,5,16,2002,67.0
797178,Europe,Italy,,Milan,5,17,2002,68.4
797179,Europe,Italy,,Milan,5,18,2002,63.1
797180,Europe,Italy,,Milan,5,19,2002,63.6
797181,Europe,Italy,,Milan,5,20,2002,66.2
797182,Europe,Italy,,Milan,5,21,2002,66.8
797183,Europe,Italy,,Milan,5,22,2002,66.4
797184,Europe,Italy,,Milan,5,23,2002,59.9
797185,Europe,Italy,,Milan,5,24,2002,63.8
797186,Europe,Italy,,Milan,5,25,2002,63.1
797187,Europe,Italy,,Milan,5,26,2002,62.7
797188,Europe,Italy,,Milan,5,27,2002,57.8
797189,Europe,Italy,,Milan,5,28,2002,61.2
797190,Europe,Italy,,Milan,5,29,2002,62.9
797191,Europe,Italy,,Milan,5,30,2002,65.8
797192,Europe,Italy,,Milan,5,31,2002,68.9
797193,Europe,Italy,,Milan,6,1,2002,69.6
797194,Europe,Italy,,Milan,6,2,2002,70.6
797195,Europe,Italy,,Milan,6,3,2002,67.9
797196,Europe,Italy,,Milan,6,4,2002,66.1
797197,Europe,Italy,,Milan,6,5,2002,64.7
797198,Europe,Italy,,Milan,6,6,2002,58.0
797199,Europe,Italy,,Milan,6,7,2002,61.4
797200,Europe,Italy,,Milan,6,8,2002,62.9
797201,Europe,Italy,,Milan,6,9,2002,61.1
797202,Europe,Italy,,Milan,6,10,2002,67.8
797203,Europe,Italy,,Milan,6,11,2002,66.8
797204,Europe,Italy,,Milan,6,12,2002,67.5
797205,Europe,Italy,,Milan,6,13,2002,72.1
797206,Europe,Italy,,Milan,6,14,2002,74.7
797207,Europe,Italy,,Milan,6,15,2002,74.7
797208,Europe,Italy,,Milan,6,16,2002,76.9
797209,Europe,Italy,,Milan,6,17,2002,78.9
797210,Europe,Italy,,Milan,6,18,2002,-99.0
797211,Europe,Italy,,Milan,6,19,2002,-99.0
797212,Europe,Italy,,Milan,6,20,2002,-99.0
797213,Europe,Italy,,Milan,6,21,2002,-99.0
797214,Europe,Italy,,Milan,6,22,2002,80.8
797215,Europe,Italy,,Milan,6,23,2002,82.8
797216,Europe,Italy,,Milan,6,24,2002,79.7
797217,Europe,Italy,,Milan,6,25,2002,74.4
797218,Europe,Italy,,Milan,6,26,2002,72.5
797219,Europe,Italy,,Milan,6,27,2002,72.3
797220,Europe,Italy,,Milan,6,28,2002,72.7
797221,Europe,Italy,,Milan,6,29,2002,69.2
797222,Europe,Italy,,Milan,6,30,2002,68.1
797223,Europe,Italy,,Milan,7,1,2002,71.9
797224,Europe,Italy,,Milan,7,2,2002,69.1
797225,Europe,Italy,,Milan,7,3,2002,71.2
797226,Europe,Italy,,Milan,7,4,2002,73.5
797227,Europe,Italy,,Milan,7,5,2002,72.7
797228,Europe,Italy,,Milan,7,6,2002,63.5
797229,Europe,Italy,,Milan,7,7,2002,68.0
797230,Europe,Italy,,Milan,7,8,2002,72.5
797231,Europe,Italy,,Milan,7,9,2002,73.4
797232,Europe,Italy,,Milan,7,10,2002,73.9
797233,Europe,Italy,,Milan,7,11,2002,74.4
797234,Europe,Italy,,Milan,7,12,2002,75.7
797235,Europe,Italy,,Milan,7,13,2002,66.6
797236,Europe,Italy,,Milan,7,14,2002,66.5
797237,Europe,Italy,,Milan,7,15,2002,64.8
797238,Europe,Italy,,Milan,7,16,2002,66.4
797239,Europe,Italy,,Milan,7,17,2002,69.6
797240,Europe,Italy,,Milan,7,18,2002,70.5
797241,Europe,Italy,,Milan,7,19,2002,68.5
797242,Europe,Italy,,Milan,7,20,2002,71.5
797243,Europe,Italy,,Milan,7,21,2002,71.2
797244,Europe,Italy,,Milan,7,22,2002,73.3
797245,Europe,Italy,,Milan,7,23,2002,73.1
797246,Europe,Italy,,Milan,7,24,2002,75.6
797247,Europe,Italy,,Milan,7,25,2002,74.9
797248,Europe,Italy,,Milan,7,26,2002,69.7
797249,Europe,Italy,,Milan,7,27,2002,73.1
797250,Europe,Italy,,Milan,7,28,2002,74.2
797251,Europe,Italy,,Milan,7,29,2002,76.2
797252,Europe,Italy,,Milan,7,30,2002,74.3
797253,Europe,Italy,,Milan,7,31,2002,71.0
797254,Europe,Italy,,Milan,8,1,2002,68.7
797255,Europe,Italy,,Milan,8,2,2002,70.6
797256,Europe,Italy,,Milan,8,3,2002,73.2
797257,Europe,Italy,,Milan,8,4,2002,71.9
797258,Europe,Italy,,Milan,8,5,2002,71.7
797259,Europe,Italy,,Milan,8,6,2002,69.1
797260,Europe,Italy,,Milan,8,7,2002,73.2
797261,Europe,Italy,,Milan,8,8,2002,71.7
797262,Europe,Italy,,Milan,8,9,2002,65.4
797263,Europe,Italy,,Milan,8,10,2002,60.7
797264,Europe,Italy,,Milan,8,11,2002,58.9
797265,Europe,Italy,,Milan,8,12,2002,67.7
797266,Europe,Italy,,Milan,8,13,2002,72.7
797267,Europe,Italy,,Milan,8,14,2002,70.3
797268,Europe,Italy,,Milan,8,15,2002,73.4
797269,Europe,Italy,,Milan,8,16,2002,73.1
797270,Europe,Italy,,Milan,8,17,2002,74.5
797271,Europe,Italy,,Milan,8,18,2002,74.2
797272,Europe,Italy,,Milan,8,19,2002,74.8
797273,Europe,Italy,,Milan,8,20,2002,75.0
797274,Europe,Italy,,Milan,8,21,2002,70.8
797275,Europe,Italy,,Milan,8,22,2002,70.8
797276,Europe,Italy,,Milan,8,23,2002,68.6
797277,Europe,Italy,,Milan,8,24,2002,71.2
797278,Europe,Italy,,Milan,8,25,2002,70.2
797279,Europe,Italy,,Milan,8,26,2002,69.8
797280,Europe,Italy,,Milan,8,27,2002,68.2
797281,Europe,Italy,,Milan,8,28,2002,68.3
797282,Europe,Italy,,Milan,8,29,2002,70.3
797283,Europe,Italy,,Milan,8,30,2002,71.6
797284,Europe,Italy,,Milan,8,31,2002,73.4
797285,Europe,Italy,,Milan,9,1,2002,71.8
797286,Europe,Italy,,Milan,9,2,2002,70.5
797287,Europe,Italy,,Milan,9,3,2002,63.5
797288,Europe,Italy,,Milan,9,4,2002,62.7
797289,Europe,Italy,,Milan,9,5,2002,64.9
797290,Europe,Italy,,Milan,9,6,2002,65.4
797291,Europe,Italy,,Milan,9,7,2002,69.2
797292,Europe,Italy,,Milan,9,8,2002,66.0
797293,Europe,Italy,,Milan,9,9,2002,66.0
797294,Europe,Italy,,Milan,9,10,2002,65.2
797295,Europe,Italy,,Milan,9,11,2002,64.5
797296,Europe,Italy,,Milan,9,12,2002,66.2
797297,Europe,Italy,,Milan,9,13,2002,63.7
797298,Europe,Italy,,Milan,9,14,2002,62.1
797299,Europe,Italy,,Milan,9,15,2002,62.8
797300,Europe,Italy,,Milan,9,16,2002,63.1
797301,Europe,Italy,,Milan,9,17,2002,63.7
797302,Europe,Italy,,Milan,9,18,2002,61.9
797303,Europe,Italy,,Milan,9,19,2002,65.8
797304,Europe,Italy,,Milan,9,20,2002,67.5
797305,Europe,Italy,,Milan,9,21,2002,66.0
797306,Europe,Italy,,Milan,9,22,2002,64.3
797307,Europe,Italy,,Milan,9,23,2002,57.9
797308,Europe,Italy,,Milan,9,24,2002,54.7
797309,Europe,Italy,,Milan,9,25,2002,52.2
797310,Europe,Italy,,Milan,9,26,2002,56.0
797311,Europe,Italy,,Milan,9,27,2002,59.1
797312,Europe,Italy,,Milan,9,28,2002,54.5
797313,Europe,Italy,,Milan,9,29,2002,55.3
797314,Europe,Italy,,Milan,9,30,2002,53.1
797315,Europe,Italy,,Milan,10,1,2002,53.5
797316,Europe,Italy,,Milan,10,2,2002,54.7
797317,Europe,Italy,,Milan,10,3,2002,56.0
797318,Europe,Italy,,Milan,10,4,2002,57.4
797319,Europe,Italy,,Milan,10,5,2002,56.2
797320,Europe,Italy,,Milan,10,6,2002,57.4
797321,Europe,Italy,,Milan,10,7,2002,54.1
797322,Europe,Italy,,Milan,10,8,2002,50.9
797323,Europe,Italy,,Milan,10,9,2002,56.6
797324,Europe,Italy,,Milan,10,10,2002,57.0
797325,Europe,Italy,,Milan,10,11,2002,59.5
797326,Europe,Italy,,Milan,10,12,2002,56.0
797327,Europe,Italy,,Milan,10,13,2002,54.2
797328,Europe,Italy,,Milan,10,14,2002,56.2
797329,Europe,Italy,,Milan,10,15,2002,59.6
797330,Europe,Italy,,Milan,10,16,2002,60.8
797331,Europe,Italy,,Milan,10,17,2002,61.0
797332,Europe,Italy,,Milan,10,18,2002,54.6
797333,Europe,Italy,,Milan,10,19,2002,48.9
797334,Europe,Italy,,Milan,10,20,2002,48.2
797335,Europe,Italy,,Milan,10,21,2002,50.0
797336,Europe,Italy,,Milan,10,22,2002,52.5
797337,Europe,Italy,,Milan,10,23,2002,54.1
797338,Europe,Italy,,Milan,10,24,2002,52.9
797339,Europe,Italy,,Milan,10,25,2002,55.5
797340,Europe,Italy,,Milan,10,26,2002,50.8
797341,Europe,Italy,,Milan,10,27,2002,52.4
797342,Europe,Italy,,Milan,10,28,2002,51.3
797343,Europe,Italy,,Milan,10,29,2002,47.1
797344,Europe,Italy,,Milan,10,30,2002,46.4
797345,Europe,Italy,,Milan,10,31,2002,52.0
797346,Europe,Italy,,Milan,11,1,2002,49.0
797347,Europe,Italy,,Milan,11,2,2002,50.4
797348,Europe,Italy,,Milan,11,3,2002,50.5
797349,Europe,Italy,,Milan,11,4,2002,49.5
797350,Europe,Italy,,Milan,11,5,2002,53.8
797351,Europe,Italy,,Milan,11,6,2002,45.4
797352,Europe,Italy,,Milan,11,7,2002,42.7
797353,Europe,Italy,,Milan,11,8,2002,44.2
797354,Europe,Italy,,Milan,11,9,2002,39.5
797355,Europe,Italy,,Milan,11,10,2002,41.4
797356,Europe,Italy,,Milan,11,11,2002,39.2
797357,Europe,Italy,,Milan,11,12,2002,43.5
797358,Europe,Italy,,Milan,11,13,2002,47.8
797359,Europe,Italy,,Milan,11,14,2002,50.4
797360,Europe,Italy,,Milan,11,15,2002,56.2
797361,Europe,Italy,,Milan,11,16,2002,55.9
797362,Europe,Italy,,Milan,11,17,2002,53.2
797363,Europe,Italy,,Milan,11,18,2002,49.5
797364,Europe,Italy,,Milan,11,19,2002,49.2
797365,Europe,Italy,,Milan,11,20,2002,49.4
797366,Europe,Italy,,Milan,11,21,2002,49.7
797367,Europe,Italy,,Milan,11,22,2002,46.8
797368,Europe,Italy,,Milan,11,23,2002,43.9
797369,Europe,Italy,,Milan,11,24,2002,46.7
797370,Europe,Italy,,Milan,11,25,2002,50.2
797371,Europe,Italy,,Milan,11,26,2002,51.1
797372,Europe,Italy,,Milan,11,27,2002,53.0
797373,Europe,Italy,,Milan,11,28,2002,54.8
797374,Europe,Italy,,Milan,11,29,2002,50.6
797375,Europe,Italy,,Milan,11,30,2002,45.9
797376,Europe,Italy,,Milan,12,1,2002,41.4
797377,Europe,Italy,,Milan,12,2,2002,40.0
797378,Europe,Italy,,Milan,12,3,2002,40.9
797379,Europe,Italy,,Milan,12,4,2002,41.2
797380,Europe,Italy,,Milan,12,5,2002,45.3
797381,Europe,Italy,,Milan,12,6,2002,46.4
797382,Europe,Italy,,Milan,12,7,2002,43.2
797383,Europe,Italy,,Milan,12,8,2002,43.0
797384,Europe,Italy,,Milan,12,9,2002,37.7
797385,Europe,Italy,,Milan,12,10,2002,31.8
797386,Europe,Italy,,Milan,12,11,2002,31.9
797387,Europe,Italy,,Milan,12,12,2002,35.7
797388,Europe,Italy,,Milan,12,13,2002,38.7
797389,Europe,Italy,,Milan,12,14,2002,36.4
797390,Europe,Italy,,Milan,12,15,2002,40.5
797391,Europe,Italy,,Milan,12,16,2002,42.0
